ZCTA5CE10,city,latitude,longitude,Area,Affect_area,pct,pop,household,affect
92372,Pinon Hills,34.44654,-117.63411,17844.57070695196,None Affected,None Affect,6220,2571,No
92373,Redlands,34.034714,-117.17305,26208.568910808855,None Affected,None Affect,33423,14940,No
92374,Redlands,34.063264,-117.16888,11991.53683565835,None Affected,None Affect,40267,13867,No
92375,Redlands,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92376,Rialto,34.109511,-117.37617,8734.963699062777,None Affected,None Affect,81516,22370,No
92377,Rialto,34.151243,-117.39873,6694.511584907901,None Affected,None Affect,19989,5524,No
92378,Rimforest,34.839964,-115.967051,530.3453508877786,None Affected,None Affect,183,80,No
92382,Running Springs,34.205626,-117.10499,9658.249279954436,None Affected,None Affect,5268,4037,No
92384,Shoshone,35.947562,-116.27037,89610.12030611202,None Affected,None Affect,36,37,No
92385,Skyforest,34.839964,-115.967051,5379.339918233219,None Affected,None Affect,313,328,No
92386,Sugarloaf,34.244448,-116.82962,1231.4859724960868,None Affected,None Affect,2270,3224,No
92389,Tecopa,35.848556,-116.22627,88180.28057292009,None Affected,None Affect,156,162,No
92391,Twin Peaks,34.839964,-115.967051,1494.6582063293454,None Affected,None Affect,2534,1674,No
92392,Victorville,34.489466,-117.35321,23888.19351058094,None Affected,None Affect,54858,17356,No
92393,Victorville,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92394,Victorville,34.55965,-117.35773,17608.370240700406,None Affected,None Affect,33237,9051,No
92395,Victorville,34.48,-117.36,11402.203228904793,None Affected,None Affect,42400,15854,No
92396,Winchester,33.714421,-117.069361,0,None Affected,None Affect,NA,NA,No
92397,Wrightwood,34.35876,-117.62752,6594.6337425570555,None Affected,None Affect,4894,2857,No
92398,Yermo,34.909491,-116.84058,18038.718510866587,None Affected,None Affect,1379,679,No
92399,Yucaipa,34.033564,-117.03776,33951.00534532088,None Affected,None Affect,52606,20048,No
92401,San Bernardino,34.105079,-117.29075,550.767911487098,None Affected,None Affect,1932,748,No
92402,San Bernardino,34.21392,-117.127166,0,None Affected,None Affect,NA,NA,No
92403,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92404,San Bernardino,34.14856,-117.26298,18282.75291538892,None Affected,None Affect,58271,19384,No
92405,San Bernardino,34.141659,-117.29722,3029.9185890795065,None Affected,None Affect,28873,9604,No
92406,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92407,San Bernardino,34.198189,-117.35826,40701.42336976621,None Affected,None Affect,56689,16829,No
92408,San Bernardino,34.080662,-117.27357,6909.350306221827,None Affected,None Affect,15271,4324,No
92410,San Bernardino,34.106965,-117.2975,5264.454720505784,None Affected,None Affect,49410,14224,No
92411,San Bernardino,34.12051,-117.3176,2708.5230229354465,None Affected,None Affect,26214,7127,No
92412,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92413,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92414,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92415,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92416,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92418,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92420,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92423,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92424,San Bernardino,34.839964,-115.967051,0,None Affected,None Affect,NA,NA,No
92427,San Bernardino,34.262243,-116.861506,0,None Affected,None Affect,NA,NA,No
92501,Riverside,33.991181,-117.37074,3822.1762276001623,None Affected,None Affect,20970,7287,No
92502,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92503,Riverside,33.91355,-117.46052,21811.83569398513,None Affected,None Affect,84519,24754,No
92504,Riverside,33.926315,-117.40937,14998.257081169999,None Affected,None Affect,53778,17788,No
92505,Riverside,33.921765,-117.48812,7924.955649093223,None Affected,None Affect,47672,14573,No
92506,Riverside,33.943615,-117.37239,10390.921579411586,None Affected,None Affect,44001,16248,No
92507,Riverside,33.978965,-117.33646,12935.142828765906,None Affected,None Affect,58002,19834,No
92508,Riverside,33.890313,-117.32122,6862.936084170039,None Affected,None Affect,35000,10351,No
92509,Riverside,33.998751,-117.44695,20231.338988390395,None Affected,None Affect,75196,20512,No
92513,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92514,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92515,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92516,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92517,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92518,March Air Force Base,33.891084,-117.2726,7612.743146521223,None Affected,None Affect,1162,717,No
92519,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92521,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92522,Riverside,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92530,Lake Elsinore,33.675893,-117.34946,38025.97610073457,None Affected,None Affect,50216,16205,No
92531,Lake Elsinore,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92532,Lake Elsinore,33.696543,-117.32470000000001,11542.101513607346,None Affected,None Affect,18644,6049,No
92536,Aguanga,33.485978,-116.82004,80146.18571242702,None Affected,None Affect,3810,2296,No
92539,Anza,33.55055,-116.67362,84119.11107570773,None Affected,None Affect,4734,2442,No
92543,Hemet,33.73542,-116.97401,11310.620551899117,None Affected,None Affect,33555,14994,No
92544,Hemet,33.708843,-116.90948,86991.47637974248,None Affected,None Affect,44734,17221,No
92545,Hemet,33.736743,-117.0217,20564.045575126453,None Affected,None Affect,39457,17984,No
92546,Hemet,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92548,Homeland,33.749656,-117.11706,6290.911008887488,None Affected,None Affect,6643,2518,No
92549,Idyllwild,33.750795,-116.72562,17601.90741731759,None Affected,None Affect,3926,4157,No
92551,Moreno Valley,33.889035,-117.22046,3827.3132022958525,None Affected,None Affect,30815,8114,No
92552,Moreno Valley,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92553,Moreno Valley,33.923243,-117.24211,6488.3903048698185,None Affected,None Affect,73722,20376,No
92554,Moreno Valley,33.521993,-115.915905,0,None Affected,None Affect,NA,NA,No
92555,Moreno Valley,33.922823,-117.16837,53635.179011951106,None Affected,None Affect,39076,11763,No
92556,Moreno Valley,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92557,Moreno Valley,33.957957,-117.24833,12065.044263276488,None Affected,None Affect,50320,15510,No
92561,Mountain Center,33.632049,-116.55878,101575.88346497188,None Affected,None Affect,1661,1275,No
92562,Murrieta,33.568617,-117.25264,70044.5825029544,None Affected,None Affect,62079,22069,No
92563,Murrieta,33.571185,-117.15362,13026.388171174549,None Affected,None Affect,53892,17192,No
92564,Murrieta,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92567,Nuevo,33.819818,-117.11778,18969.12391834846,None Affected,None Affect,9459,2920,No
92570,Perris,33.784051,-117.29812,62306.374465938774,None Affected,None Affect,53697,14903,No
92571,Perris,33.822068,-117.21514,14614.837068795909,None Affected,None Affect,52516,13526,No
92572,Perris,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92581,San Jacinto,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92582,San Jacinto,33.796153,-117.00046,12031.066864439501,None Affected,None Affect,15649,4661,No
92583,San Jacinto,33.788491,-116.95125,18596.379896074493,None Affected,None Affect,30236,11044,No
92584,Menifee,33.66035,-117.18987,19186.158248202013,None Affected,None Affect,43400,14553,No
92585,Sun City,33.742936,-117.17432,13004.458633477108,None Affected,None Affect,17797,5944,No
92586,Sun City,33.70602,-117.1974,4515.493873639036,None Affected,None Affect,19815,10638,No
92587,Sun City,33.692876,-117.25038,5540.184336138211,None Affected,None Affect,16675,6499,No
92589,Temecula,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92590,Temecula,33.479467,-117.20933,34218.935517258324,None Affected,None Affect,3660,1464,No
92591,Temecula,33.52775,-117.12056,10530.22777482494,None Affected,None Affect,38272,13631,No
92592,Temecula,33.495343,-117.07657,63046.66496788519,None Affected,None Affect,72492,24146,No
92593,Temecula,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92595,Wildomar,33.614385,-117.2608,13474.491562740952,None Affected,None Affect,29851,10020,No
92596,Winchester,33.653216,-117.07986,39174.71524966647,None Affected,None Affect,23172,7131,No
92599,Perris,33.752886,-116.055617,0,None Affected,None Affect,NA,NA,No
92602,Irvine,33.73297,-117.76932,6720.489000674477,None Affected,None Affect,22871,8764,No
92603,Irvine,33.648871,-117.764637,8493.70170957168,None Affected,None Affect,20184,7937,No
92604,Irvine,33.68762,-117.78852,2194.0347635655803,None Affected,None Affect,26853,10094,No
92605,Huntington Beach,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92606,Irvine,33.695576,-117.80588,3107.5475244074155,None Affected,None Affect,21495,8021,No
92607,Laguna Niguel,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92609,El Toro,33.59,-117.7,0,None Affected,None Affect,NA,NA,No
92610,Foothill Ranch,33.685479,-117.6669,6281.948657368382,None Affected,None Affect,11248,3882,No
92612,Irvine,33.650813,-117.81771,3970.470392045641,None Affected,None Affect,27522,13044,No
92614,Irvine,33.680408,-117.82592,2858.0294824803536,None Affected,None Affect,24748,9973,No
92615,Huntington Beach,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92616,Irvine,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92617,Irvine,33.63,-117.83,1537.2033955932832,None Affected,None Affect,14044,3713,No
92618,Irvine,33.659639,-117.73948,13546.555146758948,None Affected,None Affect,16366,8077,No
92619,Irvine,33.66985,-117.765939,0,None Affected,None Affect,NA,NA,No
92620,Irvine,33.714889,-117.7633,4544.259966010534,None Affected,None Affect,38486,14293,No
92623,Irvine,33.686519,-117.830788,0,None Affected,None Affect,NA,NA,No
92624,Capistrano Beach,33.460727,-117.66467,1654.4010741326551,None Affected,None Affect,7248,3243,No
92625,Corona Del Mar,33.600172,-117.86823,1856.6163364252595,None Affected,None Affect,12478,6722,No
92626,Costa Mesa,33.677224,-117.90863,6234.809783243492,None Affected,None Affect,49341,19641,No
92627,Costa Mesa,33.647028,-117.91506,4078.324842540196,None Affected,None Affect,61510,22839,No
92628,Costa Mesa,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92629,Dana Point,33.475302,-117.70327,3971.6544153253644,None Affected,None Affect,25756,12521,No
92630,Lake Forest,33.640223,-117.69108,6144.291062855708,None Affected,None Affect,59182,20785,No
92635,Laguna Hills,33.573176,-117.698173,0,None Affected,None Affect,NA,NA,No
92637,Laguna Woods,33.61,-117.72,2252.2731004491156,None Affected,None Affect,16012,12851,No
92646,Huntington Beach,33.666269,-117.9693,5681.954743623767,None Affected,None Affect,55224,21947,No
92647,Huntington Beach,33.725167,-118.00509,4970.5291186079,None Affected,None Affect,57245,20625,No
92648,Huntington Beach,33.673468,-118.00243,6426.377743946747,None Affected,None Affect,45317,20863,No
92649,Huntington Beach,33.720017,-118.04614,5621.003169787856,None Affected,None Affect,32463,14697,No
92650,East Irvine,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92651,Laguna Beach,33.535325,-117.77192,14240.474047714168,None Affected,None Affect,23881,13462,No
92652,Laguna Beach,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92653,Laguna Hills,33.602823,-117.71295,4297.431571957458,None Affected,None Affect,29291,10362,No
92654,Laguna Hills,33.601673,-117.716885,0,None Affected,None Affect,NA,NA,No
92655,Midway City,33.745166,-117.98569,404.26082942168483,None Affected,None Affect,8337,2477,No
92656,Aliso Viejo,33.581533,-117.72474,5273.799778963979,None Affected,None Affect,49046,19711,No
92657,Newport Coast,33.610717,-117.8325,5155.912097697138,None Affected,None Affect,9741,4159,No
92658,Newport Beach,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92659,Newport Beach,33.611198,-117.886731,0,None Affected,None Affect,NA,NA,No
92660,Newport Beach,33.634821,-117.87453,6938.201813768147,None Affected,None Affect,34797,16354,No
92661,Newport Beach,33.601822,-117.89966,1221.7106582767685,None Affected,None Affect,3744,2609,No
92662,Newport Beach,33.606271,-117.89243,260.8791612778384,None Affected,None Affect,2756,2111,No
92663,Newport Beach,33.619221,-117.93087,2933.7711077618033,None Affected,None Affect,21649,12233,No
92670,Placentia,33.870714,-117.879342,0,None Affected,None Affect,NA,NA,No
92672,San Clemente,33.427078,-117.61401,5667.510898910198,None Affected,None Affect,34464,15708,No
92673,San Clemente,33.462927,-117.62414,7429.5166321700945,None Affected,None Affect,29309,10246,No
92674,San Clemente,33.438428,-117.623131,0,None Affected,None Affect,NA,NA,No
92675,San Juan Capistrano,33.500843,-117.65866,22334.35475894772,None Affected,None Affect,34731,12005,No
92676,Silverado,33.743168,-117.63563,42939.3423043131,None Affected,None Affect,1945,861,No
92677,Laguna Niguel,33.531938,-117.7025,10715.95167315335,None Affected,None Affect,63297,25554,No
92678,Trabuco Canyon,33.673979,-117.59457,9649.972361676346,None Affected,None Affect,494,244,No
92679,Trabuco Canyon,33.639227,-117.58518,14496.900004531515,None Affected,None Affect,32611,10751,No
92680,Garden Grove,33.792124,-117.993561,0,None Affected,None Affect,NA,NA,No
92683,Westminster,33.751418,-117.99392,6388.416101592488,None Affected,None Affect,89747,27713,No
92684,Westminster,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92685,Westminster,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92688,Rancho Santa Margarita,33.639994,-117.60351,7001.567439793813,None Affected,None Affect,43792,16120,No
92690,Mission Viejo,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92691,Mission Viejo,33.611272,-117.66681,5663.503687853755,None Affected,None Affect,47582,16702,No
92692,Mission Viejo,33.615462,-117.64093,6514.31599972852,None Affected,None Affect,47222,18109,No
92693,San Juan Capistrano,33.555323,-117.564,0,None Affected,None Affect,NA,NA,No
92694,Ladera Ranch,33.570763,-117.63463,6079.831015205306,None Affected,None Affect,21944,6933,No
92697,Irvine,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92698,Aliso Viejo,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92701,Santa Ana,33.747017,-117.86248,2094.8843987269183,None Affected,None Affect,53908,13175,No
92702,Santa Ana,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92703,Santa Ana,33.747067,-117.90433,2644.93444705658,None Affected,None Affect,65445,13177,No
92704,Santa Ana,33.724167,-117.90623,4816.104694819416,None Affected,None Affect,88123,20468,No
92705,Santa Ana,33.762117,-117.81828,7406.5019418674965,None Affected,None Affect,44706,15095,No
92706,Santa Ana,33.765916,-117.88139,2264.4000549885386,None Affected,None Affect,36457,9687,No
92707,Santa Ana,33.719118,-117.87143,3208.1789327847814,None Affected,None Affect,59492,13564,No
92708,Fountain Valley,33.708618,-117.95629,5863.031098447171,None Affected,None Affect,56004,19391,No
92709,Irvine,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92710,Irvine,33.711552,-117.809881,0,None Affected,None Affect,NA,NA,No
92711,Santa Ana,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92712,Santa Ana,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92725,Santa Ana,33.75,-117.86,0,None Affected,None Affect,NA,NA,No
92728,Fountain Valley,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92735,Santa Ana,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92780,Tustin,33.741651,-117.82127,4473.886235117455,None Affected,None Affect,57741,19516,No
92781,Tustin,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92782,Tustin,33.739571,-117.78618,2154.3877524586396,None Affected,None Affect,23032,8881,No
92799,Santa Ana,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92801,Anaheim,33.844814,-117.95381,4035.8462826383493,None Affected,None Affect,62068,18604,No
92802,Anaheim,33.806965,-117.92594,2915.436482144909,None Affected,None Affect,42709,12321,No
92803,Anaheim,33.640302,-117.769442,0,None Affected,None Affect,NA,NA,No
92804,Anaheim,33.818165,-117.97304,4489.207593945567,None Affected,None Affect,85914,25717,No
92805,Anaheim,33.835665,-117.90807,4047.4923211591467,None Affected,None Affect,70401,18804,No
92806,Anaheim,33.835465,-117.87362,5156.287478279139,None Affected,None Affect,37173,12844,No
92807,Anaheim,33.850515,-117.79113,7276.468095807733,None Affected,None Affect,36171,12893,No
